cell_id,family,task,model,seed,method,score_origin,grid,alpha,q,n_calibration,n_test,calibration_risk,corrected_risk,risk,mean_atom_fraction,precision,iou
bxaic__B__gin__seed42,bxaic,B,gin,42,ig,P01_checkpoint_rerun,exact_integer,0.1,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,ig,P01_checkpoint_rerun,machine,0.2,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,ig,P01_checkpoint_rerun,exact_integer,0.2,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,gradinput,P01_checkpoint_rerun,machine,0.05,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,gradinput,P01_checkpoint_rerun,exact_integer,0.05,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,gradinput,P01_checkpoint_rerun,machine,0.1,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,gradinput,P01_checkpoint_rerun,exact_integer,0.1,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,gradinput,P01_checkpoint_rerun,machine,0.2,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,gradinput,P01_checkpoint_rerun,exact_integer,0.2,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,atom_occlusion,P20_frozen_cache,machine,0.05,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.05,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,atom_occlusion,P20_frozen_cache,machine,0.1,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.1,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,atom_occlusion,P20_frozen_cache,machine,0.2,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.2,1,119,109,0.0126050420168067,0.0208333333333333,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gin__seed42,bxaic,B,gin,42,saliency,P20_frozen_cache,machine,0.05,8,119,109,0.0378151260504201,0.0458333333333333,0.0428134556574923,0.0979195711911851,0.3874284482082648,0.3862052066180507
bxaic__B__gin__seed42,bxaic,B,gin,42,saliency,P20_frozen_cache,exact_integer,0.05,8,119,109,0.0378151260504201,0.0458333333333333,0.0428134556574923,0.0979195711911851,0.3874284482082648,0.3862052066180507
bxaic__B__gin__seed42,bxaic,B,gin,42,saliency,P20_frozen_cache,machine,0.1,1,119,109,0.0630252100840336,0.0708333333333333,0.1009174311926605,0.0386003571497199,0.908256880733945,0.8899082568807339
bxaic__B__gin__seed42,bxaic,B,gin,42,saliency,P20_frozen_cache,exact_integer,0.1,1,119,109,0.0630252100840336,0.0708333333333333,0.1009174311926605,0.0386003571497199,0.908256880733945,0.8899082568807339
bxaic__B__gin__seed42,bxaic,B,gin,42,saliency,P20_frozen_cache,machine,0.2,1,119,109,0.0630252100840336,0.0708333333333333,0.1009174311926605,0.0386003571497199,0.908256880733945,0.8899082568807339
bxaic__B__gin__seed42,bxaic,B,gin,42,saliency,P20_frozen_cache,exact_integer,0.2,1,119,109,0.0630252100840336,0.0708333333333333,0.1009174311926605,0.0386003571497199,0.908256880733945,0.8899082568807339
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,ig,P01_checkpoint_rerun,machine,0.05,93,1887,1847,0.0469109380874094,0.0474157522091852,0.0481432699827402,0.9462280636892798,0.316798007030591,0.3122500064326544
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.05,93,1887,1847,0.0469109380874094,0.0474157522091852,0.0481432699827402,0.9462280636892798,0.316798007030591,0.3122500064326544
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,ig,P01_checkpoint_rerun,machine,0.1,76,1887,1847,0.0972506443094698,0.097728795451255,0.0941371200236947,0.7755804835293979,0.3656777795867139,0.3508058121191176
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.1,76,1887,1847,0.0972506443094698,0.097728795451255,0.0941371200236947,0.7755804835293979,0.3656777795867139,0.3508058121191176
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,ig,P01_checkpoint_rerun,machine,0.2,51,1887,1847,0.1935960847725524,0.1940232054903636,0.1874788291477502,0.5254579598586971,0.4732278704302151,0.4209108154000678
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.2,51,1887,1847,0.1935960847725524,0.1940232054903636,0.1874788291477502,0.5254579598586971,0.4732278704302151,0.4209108154000678
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.05,96,1887,1847,0.0472232413408892,0.0477278900478061,0.0476337234323165,0.9747994993281917,0.3085712242486347,0.3050688470168453
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.05,96,1887,1847,0.0472232413408892,0.0477278900478061,0.0476337234323165,0.9747994993281917,0.3085712242486347,0.3050688470168453
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.1,83,1887,1847,0.0973593503005287,0.0978374438649882,0.0977287608920006,0.8468982391419407,0.3340872922759846,0.3214103922293019
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.1,83,1887,1847,0.0973593503005287,0.0978374438649882,0.0977287608920006,0.8468982391419407,0.3340872922759846,0.3214103922293019
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.2,51,1887,1847,0.198273612979493,0.1986982561929573,0.1939799582598698,0.5254579598586971,0.4712638135335002,0.417584505339479
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.2,51,1887,1847,0.198273612979493,0.1986982561929573,0.1939799582598698,0.5254579598586971,0.4712638135335002,0.417584505339479
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.05,67,1887,1847,0.0461561108619935,0.0466613247863251,0.042981284041111,0.6886269315023922,0.4315733031393808,0.4219955522750513
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.05,67,1887,1847,0.0461561108619935,0.0466613247863251,0.042981284041111,0.6886269315023922,0.4315733031393808,0.4219955522750513
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.1,56,1887,1847,0.0939391880568361,0.0944190931479077,0.0926729184309052,0.5771687133266318,0.4832019378062315,0.4575426484298666
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.1,56,1887,1847,0.0951773040008344,0.095656553310156,0.0940981911068546,0.5752647248768914,0.4840351695597553,0.4577892605232126
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.2,43,1887,1847,0.1969557793087201,0.1973811205273065,0.1954820668613308,0.4472760748792189,0.5416887048259439,0.4746752487966044
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.2,43,1887,1847,0.1969557793087201,0.1973811205273065,0.1954820668613308,0.4472760748792189,0.5416887048259439,0.4746752487966044
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,saliency,P20_frozen_cache,machine,0.05,92,1887,1847,0.0439305821658768,0.0444369748660008,0.0412151953502797,0.9357253254577884,0.3204483841652983,0.3158142344396046
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,saliency,P20_frozen_cache,exact_integer,0.05,92,1887,1847,0.0439305821658768,0.0444369748660008,0.0412151953502797,0.9357253254577884,0.3204483841652983,0.3158142344396046
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,saliency,P20_frozen_cache,machine,0.1,85,1887,1847,0.0959663283192708,0.0964451597131695,0.0905276825282251,0.8652452057581667,0.3270188650935088,0.3161918670794107
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,saliency,P20_frozen_cache,exact_integer,0.1,85,1887,1847,0.0959663283192708,0.0964451597131695,0.0905276825282251,0.8652452057581667,0.3270188650935088,0.3161918670794107
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,saliency,P20_frozen_cache,machine,0.2,74,1887,1847,0.192961513549748,0.1933889703751984,0.1855329617443857,0.756226167854029,0.3318303253671757,0.3085820519664705
bxaic__indole__gcn__seed123,bxaic,indole,gcn,123,saliency,P20_frozen_cache,exact_integer,0.2,74,1887,1847,0.192961513549748,0.1933889703751984,0.1855329617443857,0.756226167854029,0.3318303253671757,0.3085820519664705
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,ig,P01_checkpoint_rerun,machine,0.05,81,1887,1847,0.04598942834237,0.0464947305519345,0.0434531163957265,0.8271643980179227,0.3604422114540702,0.353766316661793
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.05,81,1887,1847,0.04598942834237,0.0464947305519345,0.0434531163957265,0.8271643980179227,0.3604422114540702,0.353766316661793
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,ig,P01_checkpoint_rerun,machine,0.1,71,1887,1847,0.0970121705415838,0.0974904479936274,0.0928076367775895,0.7271648836103565,0.3862174933141398,0.3689884617232122
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.1,71,1887,1847,0.0970121705415838,0.0974904479936274,0.0928076367775895,0.7271648836103565,0.3862174933141398,0.3689884617232122
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,ig,P01_checkpoint_rerun,machine,0.2,58,1887,1847,0.1995410191488601,0.1999649910666838,0.1929748055289462,0.5961126805626694,0.4150936314835685,0.3731174415802045
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.2,58,1887,1847,0.1995410191488601,0.1999649910666838,0.1929748055289462,0.5961126805626694,0.4150936314835685,0.3731174415802045
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.05,97,1887,1847,0.0183353036294212,0.018855253150804,0.0196083739397221,0.9902939499285937,0.3115275479318511,0.3104401909897898
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.05,97,1887,1847,0.0183353036294212,0.018855253150804,0.0196083739397221,0.9902939499285937,0.3115275479318511,0.3104401909897898
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.1,87,1887,1847,0.0980908510320295,0.0985685571490676,0.0977877037839159,0.8868457173036999,0.3190296115702078,0.3073286263132079
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.1,87,1887,1847,0.0980908510320295,0.0985685571490676,0.0977877037839159,0.8868457173036999,0.3190296115702078,0.3073286263132079
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.2,51,1887,1847,0.1908025672731553,0.191231167608286,0.1902333536943718,0.5254579598586971,0.4763970209392396,0.4232903100074987
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.2,51,1887,1847,0.1908025672731553,0.191231167608286,0.1902333536943718,0.5254579598586971,0.4763970209392396,0.4232903100074987
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.05,66,1887,1847,0.0459268469072394,0.0464321822637504,0.0417276919374918,0.6771674344541084,0.4382758326115218,0.4273496893175493
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.05,66,1887,1847,0.0459268469072394,0.0464321822637504,0.0417276919374918,0.6771674344541084,0.4382758326115218,0.4273496893175493
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.1,55,1887,1847,0.0980854157324757,0.0985631247283801,0.0914381448626178,0.565655995935434,0.49220644033771,0.4643033771531127
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.1,55,1887,1847,0.0980854157324757,0.0985631247283801,0.0914381448626178,0.5656505817502688,0.492207846619571,0.4643047340917506
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.2,42,1887,1847,0.1972814443402668,0.1977066130667815,0.1896713042016233,0.4364188837908413,0.5620473401373309,0.491689624513804
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.2,42,1887,1847,0.1972814443402668,0.1977066130667815,0.1896713042016233,0.4364188837908413,0.5620473401373309,0.491689624513804
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,saliency,P20_frozen_cache,machine,0.05,79,1887,1847,0.0447893594952423,0.0452952973344927,0.0413869337664685,0.8060574077896853,0.3706803336983484,0.3638091524213213
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.05,79,1887,1847,0.0447893594952423,0.0452952973344927,0.0413869337664685,0.8060574077896853,0.3706803336983484,0.3638091524213213
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,saliency,P20_frozen_cache,machine,0.1,70,1887,1847,0.0974710004121781,0.0979490348399259,0.0945475222004742,0.7179879589860199,0.3907315663706389,0.3738886705616405
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.1,71,1887,1847,0.0914939826704544,0.0919751828914976,0.0872675255322803,0.7271648836103565,0.3890493553962705,0.3735466079405272
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,saliency,P20_frozen_cache,machine,0.2,60,1887,1847,0.1964849464849454,0.1969105370853241,0.1941168746731813,0.6127240769996649,0.4039938368291099,0.3669359816796519
bxaic__indole__gcn__seed2026,bxaic,indole,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.2,60,1887,1847,0.1964849464849454,0.1969105370853241,0.1941168746731813,0.6127240769996649,0.4039938368291099,0.3669359816796519
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,ig,P01_checkpoint_rerun,machine,0.05,77,1887,1847,0.0484937426113903,0.0489977183833122,0.048528394393311,0.7868792996495793,0.3766791323480056,0.3684999131190922
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.05,77,1887,1847,0.0484937426113903,0.0489977183833122,0.048528394393311,0.7868792996495793,0.3766791323480056,0.3684999131190922
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,ig,P01_checkpoint_rerun,machine,0.1,68,1887,1847,0.096607467195704,0.0970859590033334,0.0951195979620466,0.6955214960377761,0.4027538760795702,0.3837034398697677
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.1,68,1887,1847,0.096607467195704,0.0970859590033334,0.0951195979620466,0.6954962298403388,0.4027606686861984,0.3837102324763958
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,ig,P01_checkpoint_rerun,machine,0.2,55,1887,1847,0.1961016823761913,0.1965274759766277,0.192736990144949,0.565655995935434,0.4356004699759505,0.3884825210757765
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.2,55,1887,1847,0.1961016823761913,0.1965274759766277,0.192736990144949,0.5656505817502688,0.4356020520430441,0.3884841031428702
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.05,83,1887,1847,0.0487233840175025,0.0492272381573237,0.0470045557823042,0.8468982391419407,0.3514705181308816,0.3444815832831975
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.05,83,1887,1847,0.0487233840175025,0.0492272381573237,0.0470045557823042,0.8468982391419407,0.3514705181308816,0.3444815832831975
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.1,69,1887,1847,0.0967392732098632,0.0972176952049851,0.0921602483121179,0.7066609235190726,0.3997637105943299,0.3817209204873035
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.1,69,1887,1847,0.0967392732098632,0.0972176952049851,0.0921602483121179,0.7066609235190726,0.3997637105943299,0.3817209204873035
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.2,51,1887,1847,0.1936676495500009,0.1940947323627393,0.1878853750672909,0.5254579598586971,0.4723861281492904,0.420240316409121
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.2,51,1887,1847,0.1936676495500009,0.1940947323627393,0.1878853750672909,0.5254579598586971,0.4723861281492904,0.420240316409121
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.05,64,1887,1847,0.0460562372327082,0.0465615040562078,0.0448949902590945,0.6552994324012759,0.4513202787364967,0.438727394174761
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.05,64,1887,1847,0.0460562372327082,0.0465615040562078,0.0448949902590945,0.6552994324012759,0.4513202787364967,0.438727394174761
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.1,54,1887,1847,0.0941236107902787,0.0946034181998178,0.0927572740580331,0.5561347932755574,0.4998783380518389,0.4704997266994719
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.1,54,1887,1847,0.0941236107902787,0.0946034181998178,0.0927572740580331,0.5561347932755574,0.4998783380518389,0.4704997266994719
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.2,41,1887,1847,0.1989802774116497,0.1994045463325122,0.1945211646822371,0.426605049899327,0.5680877361622839,0.4928505582569342
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.2,41,1887,1847,0.1989802774116497,0.1994045463325122,0.1945211646822371,0.426605049899327,0.5680877361622839,0.4928505582569342
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,P20_frozen_cache,machine,0.05,92,1887,1847,0.0487593928770405,0.0492632279443726,0.0476607943581419,0.9357253254577884,0.3180229938212578,0.3125503511510072
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,P20_frozen_cache,exact_integer,0.05,92,1887,1847,0.0487593928770405,0.0492632279443726,0.0476607943581419,0.9357253254577884,0.3180229938212578,0.3125503511510072
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,P20_frozen_cache,machine,0.1,86,1887,1847,0.0964412376177096,0.0969198174706663,0.0936084657186456,0.875910682771859,0.323237449104889,0.3125549310016823
bxaic__indole__gcn__seed42,bxaic,indole,gcn,42,saliency,P20_frozen_cache,exact_integer,0.1,86,1887,1847,0.0964412376177096,0.0969198174706663,0.0936084657186456,0.875910682771859,0.323237449104889,0.3125549310016823
