cell_id,family,task,model,seed,method,score_origin,alpha,q,risk,mean_atom_fraction,precision,iou
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_historical,0.05,35,0.0168693009118541,0.373053027814085,0.5136946977372511,0.5052899818857266
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_historical,0.1,27,0.0626646403242147,0.2881859648949233,0.6278115501519759,0.60171701820638
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,P20_historical,0.2,18,0.1770516717325228,0.197299865021674,0.7851063829787235,0.6701198919284027
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_historical,0.05,97,0.0,1.0,0.1968166000515791,0.1968166000515791
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_historical,0.1,96,0.0280141843971631,0.9948936170212768,0.1925258199097351,0.1917102170728557
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,P20_historical,0.2,93,0.2042806484295845,0.9546910462550432,0.1665108426744826,0.1603087621922521
google__logic7__gin__seed123,google,logic7,gin,123,ig,P01_historical,0.05,79,0.0349290780141844,0.813456265659821,0.2336479647419309,0.2320330205186275
google__logic7__gin__seed123,google,logic7,gin,123,ig,P01_historical,0.1,67,0.0622340425531914,0.6931680002888293,0.2663452682069703,0.2625378202662308
google__logic7__gin__seed123,google,logic7,gin,123,ig,P01_historical,0.2,42,0.1544326241134751,0.4442119617832392,0.3749930920143686,0.353912517742305
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,P01_historical,0.05,97,0.0,1.0,0.196816600051579,0.196816600051579
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,P01_historical,0.1,96,0.0166666666666666,0.9948936170212764,0.1942988695551252,0.1936960326756925
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,P01_historical,0.2,93,0.1567629179331307,0.9546910462550436,0.1779281173598083,0.173968137652162
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,P20_historical,0.05,80,0.0365501519756838,0.8178888897732962,0.230332965730008,0.2280954294993225
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,P20_historical,0.1,69,0.0828267477203647,0.717833072059164,0.2476143294197111,0.2432986931241328
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,P20_historical,0.2,49,0.1872593718338399,0.510210892088468,0.30274453678709,0.2854971860291009
google__logic7__gin__seed123,google,logic7,gin,123,saliency,P20_historical,0.05,96,0.0106382978723404,0.9948936170212768,0.1960719192005153,0.1958236922501607
google__logic7__gin__seed123,google,logic7,gin,123,saliency,P20_historical,0.1,94,0.0652482269503546,0.9573506207231284,0.1930927265954531,0.1913282691220359
google__logic7__gin__seed123,google,logic7,gin,123,saliency,P20_historical,0.2,88,0.1296099290780142,0.9054155271605432,0.1891058765210665,0.1844463873135654
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,P01_historical,0.05,96,0.0042553191489361,0.9948936170212764,0.1969584440232102,0.1968166000515791
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,P01_historical,0.1,92,0.0960992907801418,0.9480649064374144,0.1905303458598409,0.1882794534360421
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,P01_historical,0.2,81,0.1986068895643363,0.833329619256579,0.193709845037162,0.1870580858408893
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,P01_historical,0.05,95,0.0556737588652482,0.9619616476647004,0.1954510699197993,0.1944087523691318
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,P01_historical,0.1,89,0.1067629179331307,0.9117734745948356,0.1949044262389677,0.1917775759447127
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,P01_historical,0.2,79,0.1695542046605876,0.813456265659821,0.2018343802045469,0.1950786862172805
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,P20_historical,0.05,96,0.0042553191489361,0.9948936170212768,0.1969584440232103,0.1968166000515791
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,P20_historical,0.1,88,0.0886524822695035,0.9054155271605432,0.2002828356823482,0.1980347331606628
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,P20_historical,0.2,77,0.1794579533941236,0.7904120475963715,0.2059832692869053,0.1986131294361977
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,P20_historical,0.05,96,0.0148936170212765,0.9948936170212768,0.1951853943778202,0.1947953234558344
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,P20_historical,0.1,92,0.0982269503546099,0.948064906437414,0.1910290987339528,0.1889031604475394
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,P20_historical,0.2,85,0.2101570415400202,0.868304226496976,0.1826368743567873,0.1764555724448739
google__logic7__gin__seed42,google,logic7,gin,42,ig,P01_historical,0.05,91,0.0306737588652482,0.9390069354229216,0.2035570547353009,0.2025519595118893
google__logic7__gin__seed42,google,logic7,gin,42,ig,P01_historical,0.1,74,0.091691995947315,0.7666275550759587,0.2326523265213075,0.2278632556685715
google__logic7__gin__seed42,google,logic7,gin,42,ig,P01_historical,0.2,53,0.1511144883485309,0.5570396026723302,0.2990265644520963,0.2865808888649939
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,P01_historical,0.05,96,0.0166666666666666,0.9948936170212764,0.1942988695551252,0.1936960326756925
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,P01_historical,0.1,93,0.0727203647416413,0.9546910462550436,0.1909843366651146,0.1884220252936439
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,P01_historical,0.2,89,0.1674265450861195,0.9117734745948356,0.1792366484626618,0.1739468363095437
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,P20_historical,0.05,93,0.04080547112462,0.9546910462550432,0.197935048003211,0.1965455283851992
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,P20_historical,0.1,89,0.0796352583586626,0.911773474594836,0.1976618268487681,0.1944517824977667
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,P20_historical,0.2,79,0.1892350557244174,0.813456265659821,0.1911474073650478,0.1837116839677606
google__logic7__gin__seed42,google,logic7,gin,42,saliency,P20_historical,0.05,96,0.0141843971631205,0.9948936170212768,0.1951853943778203,0.1947598624629266
google__logic7__gin__seed42,google,logic7,gin,42,saliency,P20_historical,0.1,96,0.0141843971631205,0.9948936170212768,0.1951853943778203,0.1947598624629266
google__logic7__gin__seed42,google,logic7,gin,42,saliency,P20_historical,0.2,90,0.1423758865248226,0.915132937080838,0.1853570567657183,0.1810563431696971
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,P01_historical,0.05,93,0.0333031400966183,0.9552677229464128,0.3091119221399278,0.3061141604898554
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,P01_historical,0.1,84,0.0846281134324612,0.8602399673880892,0.3234493928423546,0.3137801346905504
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,P01_historical,0.2,66,0.1731046881862099,0.6815097985819859,0.3671355028532138,0.3418298403737645
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,P01_historical,0.05,93,0.039359236777715,0.9552677229464128,0.3066069272236477,0.3026306220862824
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,P01_historical,0.1,88,0.0950292913608131,0.9024191886597204,0.3067597209488362,0.2981807843754581
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,P01_historical,0.2,78,0.1738771645021644,0.8022864282947143,0.3155753686700819,0.2985226124987606
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,P20_historical,0.05,71,0.0458909749670619,0.7345103773821358,0.3926707656686875,0.384650435064143
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,P20_historical,0.1,59,0.1004603488299139,0.6105970266924211,0.4408397309212531,0.4191807358588305
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,P20_historical,0.2,45,0.1993228088336783,0.4700484177804256,0.5055202647593953,0.4516550651267638
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,P20_historical,0.05,86,0.0463183857205596,0.8816677529892152,0.3285207905606009,0.3232434558959962
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,P20_historical,0.1,72,0.1028912965054268,0.7399451599908313,0.3652173762228111,0.3513026943713694
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,P20_historical,0.2,53,0.2002264492753623,0.5568200503767443,0.429120381430164,0.3921028777608109
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,P01_historical,0.05,95,0.0531489193173975,0.9635620995261828,0.3008474449576209,0.2967687449747199
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,P01_historical,0.1,91,0.0917946938327373,0.9329327485320432,0.2983701742230031,0.2908402062775292
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,P01_historical,0.2,83,0.2031824455737499,0.8514839287407462,0.2864390110364501,0.2680672185481024
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,P01_historical,0.05,95,0.0337042788129744,0.9635620995261828,0.306110115618635,0.3032331630765994
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,P01_historical,0.1,89,0.0817811264822134,0.9154662190660858,0.3058428315912298,0.2981185568666109
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,P01_historical,0.2,76,0.1707143249262814,0.7782340988395715,0.3247251122135443,0.3055721876779794
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,P20_historical,0.05,84,0.038415404040404,0.8602399673880893,0.3400475579547883,0.3352068718457309
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,P20_historical,0.1,69,0.0831504093732354,0.7146994560672671,0.3878924907857132,0.3749150648681513
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,P20_historical,0.2,48,0.1781879352531525,0.5039744192858895,0.4865567554426249,0.4438747731027142
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,P20_historical,0.05,85,0.0394553061672626,0.8710699269022583,0.3344719563286583,0.3293196045653789
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,P20_historical,0.1,70,0.0924761983185895,0.7254790474588618,0.3770631848437155,0.364374292764638
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,P20_historical,0.2,57,0.1861887508626638,0.5939617684701389,0.4118381316750881,0.3810163461390913
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,P01_historical,0.05,96,0.0272541015747537,0.991304347826087,0.3006255786403412,0.2989498540026601
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,P01_historical,0.1,96,0.0272541015747537,0.991304347826087,0.3006255786403412,0.2989498540026601
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,P01_historical,0.2,89,0.181968951941778,0.9154662190660858,0.2748072531582696,0.2601988730373032
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,P01_historical,0.05,96,0.0137638026224982,0.991304347826087,0.3042487670461383,0.303433549654834
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,P01_historical,0.1,91,0.081219806763285,0.9329327485320432,0.3017496749071508,0.2953173607787082
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,P01_historical,0.2,81,0.170514539808018,0.8370997138716055,0.3039878570945589,0.2889090046747757
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,P20_historical,0.05,79,0.0435313931237844,0.8099775606624956,0.3583520497072961,0.3522100112388174
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,P20_historical,0.1,65,0.0865989083380387,0.6711482673910617,0.40892042562439,0.3929735167111499
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,P20_historical,0.2,48,0.1876380262249827,0.5039744192858895,0.4800618765292678,0.4362914636458349
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,P20_historical,0.05,80,0.0430684955141476,0.816771038923365,0.3550979010445292,0.3492300850962047
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,P20_historical,0.1,65,0.0921552481335089,0.6711482673910617,0.4070024768674067,0.3914503040025068
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,P20_historical,0.2,48,0.2017772837066314,0.5039744192858895,0.4749941182006402,0.4310956613186473
google__logic8__gin__seed123,google,logic8,gin,123,ig,P01_historical,0.05,89,0.0394129572118702,0.9154662190660858,0.3200512972780108,0.316300155730321
google__logic8__gin__seed123,google,logic8,gin,123,ig,P01_historical,0.1,85,0.0939964473931865,0.8710699269022593,0.3171126144499075,0.307382702935878
google__logic8__gin__seed123,google,logic8,gin,123,ig,P01_historical,0.2,77,0.195086148754627,0.7942440479697253,0.3102742192401382,0.2896874441763887
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,P01_historical,0.05,96,0.0218389249639249,0.991304347826087,0.3015313757417905,0.2999009409591818
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,P01_historical,0.1,95,0.0828098531902879,0.9635620995261828,0.2916067586052043,0.2850446181083185
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,P01_historical,0.2,89,0.182394402095489,0.9154662190660858,0.2748911477351305,0.2608563632318658
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,P20_historical,0.05,85,0.0353570644331514,0.8710699269022583,0.3364431683111016,0.3316490242520066
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,P20_historical,0.1,73,0.0859107378129116,0.7560793277554333,0.3658724851243192,0.3536801389736257
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,P20_historical,0.2,56,0.1704527809147372,0.5877442590183434,0.424380872750438,0.3935725685208288
google__logic8__gin__seed123,google,logic8,gin,123,saliency,P20_historical,0.05,89,0.047949604743083,0.9154662190660856,0.3174437252839699,0.313007214858653
google__logic8__gin__seed123,google,logic8,gin,123,saliency,P20_historical,0.1,80,0.1099200467406988,0.816771038923365,0.3320652003953928,0.3202441550864777
google__logic8__gin__seed123,google,logic8,gin,123,saliency,P20_historical,0.2,65,0.2187584305790826,0.6711482673910617,0.3560121233554739,0.3301370830406115
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,P01_historical,0.05,85,0.0391437668611581,0.8710699269022593,0.3361413532577635,0.3313487216043737
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,P01_historical,0.1,76,0.0872982542819499,0.7782340988395715,0.3563398464112725,0.3441797757999467
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,P01_historical,0.2,58,0.1875194099378881,0.6011127982184234,0.4091274667361624,0.373899294626344
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,P01_historical,0.05,96,0.0144780491247882,0.991304347826087,0.3035694192200514,0.3024462308142542
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,P01_historical,0.1,93,0.0625782279314888,0.9552677229464128,0.2993921829174449,0.2934756652199422
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,P01_historical,0.2,87,0.1597410439801744,0.8946066886597205,0.287512364805742,0.2738405778737257
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,P20_historical,0.05,87,0.0323261732229123,0.8946066886597199,0.3299114155771765,0.3265555587658179
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,P20_historical,0.1,77,0.0844624427504861,0.7942440479697253,0.3503004321978109,0.3394240102507536
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,P20_historical,0.2,61,0.1812894080557122,0.6373946580151013,0.3895951497174323,0.3615440778467431
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,P20_historical,0.05,92,0.0412555288913984,0.9453776130563026,0.3082449670361429,0.3036148462673715
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,P20_historical,0.1,84,0.090343849990589,0.8602399673880893,0.3213745568577563,0.3115927403041432
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,P20_historical,0.2,71,0.1968371604241168,0.7345103773821358,0.3313923772483555,0.3079804746318578
google__logic8__gin__seed42,google,logic8,gin,42,ig,P01_historical,0.05,91,0.0379534867306606,0.9329327485320432,0.3140409686284639,0.3101130171819966
google__logic8__gin__seed42,google,logic8,gin,42,ig,P01_historical,0.1,86,0.090565201706506,0.8816677529892157,0.3149575669148458,0.3060177022898028
google__logic8__gin__seed42,google,logic8,gin,42,ig,P01_historical,0.2,76,0.1943030851998242,0.7782340988395715,0.3168712087257652,0.2963917473949399
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,P01_historical,0.05,95,0.0403793368467281,0.9635620995261828,0.3041225654362535,0.3007451972111711
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,P01_historical,0.1,91,0.076471626199887,0.9329327485320432,0.3024215984493477,0.2957819818793321
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,P01_historical,0.2,82,0.1788682633791329,0.8440475893656765,0.29651986513042,0.2800469315809463
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,P20_historical,0.05,87,0.029302536231884,0.8946066886597199,0.3311364807120462,0.3281705390536658
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,P20_historical,0.1,78,0.0749053030303029,0.8022864282947143,0.3513047835004022,0.3424844836985478
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,P20_historical,0.2,63,0.1698514649601605,0.651793265144687,0.3860086471499514,0.3597217278466439
google__logic8__gin__seed42,google,logic8,gin,42,saliency,P20_historical,0.05,96,0.021777950310559,0.9913043478260868,0.3022107235678776,0.300951665596863
google__logic8__gin__seed42,google,logic8,gin,42,saliency,P20_historical,0.1,93,0.0906446059978667,0.9552677229464128,0.2931305001284776,0.2862819002551475
google__logic8__gin__seed42,google,logic8,gin,42,saliency,P20_historical,0.2,87,0.2014030052073529,0.8946066886597199,0.2758492070663966,0.2604276139372642
