cell_id,family,task,model,seed,method,score_origin,grid,split,q,nominal_fraction,n,risk,mean_atom_fraction,precision,iou
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,50,0.5,119,0.0,0.5086329605094841,0.077164640144766,0.077164640144766
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,51,0.51,119,0.0,0.531124630232542,0.0733405085221935,0.0733405085221935
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,52,0.52,119,0.0,0.5389453689561933,0.0725364494168919,0.0725364494168919
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,53,0.53,119,0.0,0.5489503674654125,0.0712618332411502,0.0712618332411502
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,54,0.54,119,0.0,0.5582722689720115,0.0700281416704991,0.0700281416704991
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,55,0.55,119,0.0,0.5697782679048898,0.068557621965851,0.068557621965851
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,56,0.56,119,0.0,0.5798465302883469,0.0674227154004552,0.0674227154004552
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,57,0.57,119,0.0,0.5855462871207257,0.0669747149901886,0.0669747149901886
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,58,0.58,119,0.0,0.5989897560763954,0.0652385185777749,0.0652385185777749
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,59,0.59,119,0.0,0.610471651879049,0.0640605598828228,0.0640605598828228
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,60,0.6,119,0.0,0.6163346379168719,0.0635547018622824,0.0635547018622824
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,61,0.61,119,0.0,0.6276963936524271,0.0623631979810668,0.0623631979810668
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,62,0.62,119,0.0,0.6401472191615233,0.0610793735116388,0.0610793735116388
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,63,0.63,119,0.0,0.6483935721507642,0.0604419326265655,0.0604419326265655
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,64,0.64,119,0.0,0.6583121733751988,0.0594972805264781,0.0594972805264781
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,65,0.65,119,0.0,0.6692399522260174,0.058371976403511,0.058371976403511
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,66,0.66,119,0.0,0.6793469283072331,0.0575892620799864,0.0575892620799864
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,67,0.67,119,0.0,0.693166458442343,0.056344058948047,0.056344058948047
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,68,0.68,119,0.0,0.6997800848050689,0.0559796835013793,0.0559796835013793
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,69,0.69,119,0.0,0.7073401814969126,0.0554414551613714,0.0554414551613714
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,70,0.7,119,0.0,0.7158157206689031,0.0548216832242767,0.0548216832242767
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,71,0.71,119,0.0,0.7288244050170346,0.053799964551446,0.053799964551446
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,72,0.72,119,0.0,0.740024079294302,0.0528830969882815,0.0528830969882815
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,73,0.73,119,0.0,0.7519332652529006,0.0519751995991922,0.0519751995991922
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,74,0.74,119,0.0,0.7599404230458877,0.0514383947412278,0.0514383947412278
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,75,0.75,119,0.0,0.7645116808586854,0.0512224623361926,0.0512224623361926
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,76,0.76,119,0.0,0.7777176438317519,0.0504077699779266,0.0504077699779266
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,77,0.77,119,0.0,0.7898512746222298,0.0495907331258045,0.0495907331258045
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,78,0.78,119,0.0,0.7986179992117688,0.0490802061382824,0.0490802061382824
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,79,0.79,119,0.0,0.8099978741135712,0.048332859037579,0.048332859037579
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,80,0.8,119,0.0,0.8168623683234347,0.0480007899075854,0.0480007899075854
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,81,0.81,119,0.0,0.8306272631628007,0.0471229104039543,0.0471229104039543
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,82,0.82,119,0.0,0.8408090355699912,0.0465547906053168,0.0465547906053168
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,83,0.83,119,0.0,0.8478023261685016,0.0462100898802306,0.0462100898802306
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,84,0.84,119,0.0,0.8588945223413355,0.0456377263836088,0.0456377263836088
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,85,0.85,119,0.0,0.8682581671450479,0.0451535590568539,0.0451535590568539
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,86,0.86,119,0.0,0.8808362166059782,0.0443877791792767,0.0443877791792767
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,87,0.87,119,0.0,0.8905315564938261,0.043946179371523,0.043946179371523
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,88,0.88,119,0.0,0.8991275720052992,0.0436160632408259,0.0436160632408259
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,89,0.89,119,0.0,0.9089606502605356,0.0431366223076812,0.0431366223076812
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,90,0.9,119,0.0,0.9156899397656268,0.042891828882156,0.042891828882156
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,91,0.91,119,0.0,0.9313050504911096,0.0420688160636612,0.0420688160636612
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,92,0.92,119,0.0,0.9390747364635084,0.0417567124856907,0.0417567124856907
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,93,0.93,119,0.0,0.950700247354491,0.0411319597766061,0.0411319597766061
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,94,0.94,119,0.0,0.9597226824334968,0.0408033618967547,0.0408033618967547
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,95,0.95,119,0.0,0.96876776713594,0.0404263003003811,0.0404263003003811
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,96,0.96,119,0.0,0.9813483307927238,0.0399032043614487,0.0399032043614487
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,97,0.97,119,0.0,0.9914946677981789,0.0395559945606539,0.0395559945606539
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,98,0.98,119,0.0,0.997968325848948,0.0393926412870072,0.0393926412870072
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,99,0.99,119,0.0,0.999802400928968,0.0393616059723779,0.0393616059723779
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,exact_integer,calibration,100,1.0,119,0.0,1.0,0.0393597554963417,0.0393597554963417
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,0,0.0,109,1.0,0.0,0.0,0.0
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,1,0.01,109,0.0290519877675841,0.0386003571497199,0.9908256880733946,0.9617737003058104
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,2,0.02,109,0.0244648318042813,0.0399898858231739,0.9548929663608562,0.9304281345565748
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,3,0.03,109,0.0152905198776758,0.0470387991271784,0.8252293577981651,0.8099388379204892
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,4,0.04,109,0.0122324159021406,0.0557177537122403,0.7133901266928789,0.7011577107907383
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,5,0.05,109,0.0076452599388379,0.0690404773475921,0.5817278287461775,0.5740825688073394
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,6,0.06,109,0.0076452599388379,0.0797090741330351,0.4967234600262125,0.4890782000873745
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,7,0.07,109,0.0,0.0883642941029018,0.4565858453473133,0.4565858453473133
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,8,0.08,109,0.0,0.0979195711911851,0.4118932800125461,0.4118932800125461
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,9,0.09,109,0.0,0.1087038173204549,0.370128877238969,0.370128877238969
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,10,0.1,109,0.0,0.1179949105093401,0.3404088393767292,0.3404088393767292
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,11,0.11,109,0.0,0.1275351602191515,0.3139392971961778,0.3139392971961778
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,12,0.12,109,0.0,0.1393158055620389,0.2894935594476877,0.2894935594476877
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,13,0.13,109,0.0,0.1491268623602463,0.2680100480559194,0.2680100480559194
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,14,0.14,109,0.0,0.159361233118861,0.2521985997205382,0.2521985997205382
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,15,0.15,109,0.0,0.1688985629269226,0.2380130228349331,0.2380130228349331
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,16,0.16,109,0.0,0.1784215188035028,0.2249818479176276,0.2249818479176276
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,17,0.17,109,0.0,0.188464704848405,0.2132947917472301,0.2132947917472301
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,18,0.18,109,0.0,0.1980496506979957,0.2037173760718524,0.2037173760718524
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,19,0.19,109,0.0,0.2099009151577073,0.190665862251608,0.190665862251608
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,20,0.2,109,0.0,0.2153567335816146,0.1864537877027903,0.1864537877027903
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,21,0.21,109,0.0,0.2297939244628342,0.1752188468849926,0.1752188468849926
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,22,0.22,109,0.0,0.2391712019658052,0.1675914147015063,0.1675914147015063
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,23,0.23,109,0.0,0.249058440513977,0.1616886872958108,0.1616886872958108
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,24,0.24,109,0.0,0.2594518041916703,0.1553410010169318,0.1553410010169318
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,25,0.25,109,0.0,0.2637754451306994,0.1531672620717412,0.1531672620717412
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,26,0.26,109,0.0,0.2789442424776348,0.1441515315912151,0.1441515315912151
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,27,0.27,109,0.0,0.2890362471443832,0.1395301926843949,0.1395301926843949
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,28,0.28,109,0.0,0.2993909111408145,0.1346851025068069,0.1346851025068069
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,29,0.29,109,0.0,0.306585142123352,0.1315668671245172,0.1315668671245172
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,30,0.3,109,0.0,0.3173168557583946,0.1272110985048042,0.1272110985048042
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,31,0.31,109,0.0,0.33039939809799,0.1220012109974332,0.1220012109974332
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,32,0.32,109,0.0,0.3411228053159338,0.1176973167807755,0.1176973167807755
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,33,0.33,109,0.0,0.3462488403191572,0.1164154171202712,0.1164154171202712
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,34,0.34,109,0.0,0.3584491433354956,0.1123004558320656,0.1123004558320656
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,35,0.35,109,0.0,0.3701434385529835,0.1092033657048211,0.1092033657048211
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,36,0.36,109,0.0,0.3786089680979183,0.1066223561232169,0.1066223561232169
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,37,0.37,109,0.0,0.3875426159483592,0.1040446022776178,0.1040446022776178
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,38,0.38,109,0.0,0.4001430966854907,0.1005700401949011,0.1005700401949011
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,39,0.39,109,0.0,0.4103699938644603,0.0982609133512362,0.0982609133512362
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,40,0.4,109,0.0,0.4145846861235641,0.0972935787205853,0.0972935787205853
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,41,0.41,109,0.0,0.4289410991114752,0.0942148278919144,0.0942148278919144
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,42,0.42,109,0.0,0.4395018343910382,0.0918690063162917,0.0918690063162917
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,43,0.43,109,0.0,0.4504982223432104,0.0895116285740374,0.0895116285740374
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,44,0.44,109,0.0,0.459239602158404,0.0876641382798073,0.0876641382798073
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,45,0.45,109,0.0,0.4671472975739589,0.086379347173779,0.086379347173779
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,46,0.46,109,0.0,0.4813577066326613,0.0837568652013283,0.0837568652013283
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,47,0.47,109,0.0,0.4876209796136284,0.0828470310993686,0.0828470310993686
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,48,0.48,109,0.0,0.4987074507673845,0.08102310174942,0.08102310174942
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,49,0.49,109,0.0,0.5076499489259055,0.0798605950799031,0.0798605950799031
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,50,0.5,109,0.0,0.5084508774602267,0.0798081585004952,0.0798081585004952
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,51,0.51,109,0.0,0.5308104173154751,0.0758032569752493,0.0758032569752493
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,52,0.52,109,0.0,0.5390189705198678,0.074854118034678,0.074854118034678
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,53,0.53,109,0.0,0.5508393866277524,0.0732791687386853,0.0732791687386853
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,54,0.54,109,0.0,0.5567356871316552,0.0726175333447788,0.0726175333447788
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,55,0.55,109,0.0,0.5689621512362291,0.0710570346257408,0.0710570346257408
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,56,0.56,109,0.0,0.5792207640829764,0.0699078675577323,0.0699078675577323
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,57,0.57,109,0.0,0.5879621438981697,0.0687819504626033,0.0687819504626033
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,58,0.58,109,0.0,0.5985915593732778,0.0674727125311174,0.0674727125311174
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,59,0.59,109,0.0,0.6095192671299052,0.0662375009094992,0.0662375009094992
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,60,0.6,109,0.0,0.617264578426439,0.0655171733594423,0.0655171733594423
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,61,0.61,109,0.0,0.6280903723769196,0.0643613399738832,0.0643613399738832
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,62,0.62,109,0.0,0.637950297078825,0.0634454973836504,0.0634454973836504
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,63,0.63,109,0.0,0.650917750293021,0.0621270536923495,0.0621270536923495
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,64,0.64,109,0.0,0.659117453189334,0.0612836280119221,0.0612836280119221
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,65,0.65,109,0.0,0.6683169276883968,0.0604042812497029,0.0604042812497029
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,66,0.66,109,0.0,0.6796442504288209,0.0595066344556837,0.0595066344556837
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,67,0.67,109,0.0,0.6922115259222235,0.0583966622613604,0.0583966622613604
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,68,0.68,109,0.0,0.6966036159713185,0.0581366454363603,0.0581366454363603
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,69,0.69,109,0.0,0.7080609681433908,0.0571152100878013,0.0571152100878013
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,70,0.7,109,0.0,0.7207765380059217,0.0560559031261769,0.0560559031261769
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,71,0.71,109,0.0,0.7318752241180286,0.0552315497658328,0.0552315497658328
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,72,0.72,109,0.0,0.7390694551005661,0.0546849237993419,0.0546849237993419
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,73,0.73,109,0.0,0.7494241190969972,0.0539257046537943,0.0539257046537943
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,74,0.74,109,0.0,0.7591491512866809,0.0532911332094105,0.0532911332094105
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,75,0.75,109,0.0,0.7652013236683675,0.0529871375594404,0.0529871375594404
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,76,0.76,109,0.0,0.7782746170955808,0.0519316599803193,0.0519316599803193
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,77,0.77,109,0.0,0.7894019257274026,0.0512275911136063,0.0512275911136063
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,78,0.78,109,0.0,0.7989221917985103,0.0506838817906826,0.0506838817906826
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,79,0.79,109,0.0,0.8086664417785456,0.0500167454833881,0.0500167454833881
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,80,0.8,109,0.0,0.8164925309683881,0.0495945109516413,0.0495945109516413
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,81,0.81,109,0.0,0.8285594510836726,0.0488990462908743,0.0488990462908743
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,82,0.82,109,0.0,0.8400437430663202,0.0481109889713681,0.0481109889713681
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,83,0.83,109,0.0,0.8499956613929746,0.0475977905247674,0.0475977905247674
bxaic__B__gcn__seed123,bxaic,B,gcn,123,ig,P01_checkpoint_rerun,machine,test,84,0.84,109,0.0,0.8593049024837482,0.0470761944288392,0.0470761944288392
