cell_id,family,task,model,seed,method,policy,alpha,n_calibration,n_test,fraction,index,empirical_risk,corrected_risk,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.1,66,47,0.87,87,0.08095238095238096,0.09466950959488274,0.09556737588652484,0.898323328578983,0.200420995394976,0.19765829800161902,0.0,0.9047619047619048
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.2,66,47,0.77,77,0.18508297258297257,0.19724591329068944,0.17945795339412363,0.7904120475963715,0.20598326928690533,0.19861312943619772,0.0,0.7916666666666666
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,index_tiebreak_v1,0.05,66,47,0.96,96,0.017424242424242422,0.03208955223880597,0.014893617021276595,0.9948936170212767,0.19518539437782023,0.19479532345583447,0.0,1.0
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,index_tiebreak_v1,0.1,66,47,0.92,92,0.08349567099567098,0.09717484008528786,0.09822695035460995,0.9480649064374141,0.19102909873395282,0.1889031604475394,0.0,0.9545454545454546
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,index_tiebreak_v1,0.2,66,47,0.85,85,0.17242063492063492,0.184772565742715,0.21015704154002024,0.868304226496976,0.18263687435678735,0.17645557244487398,0.0,0.8636363636363636
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,include_all_exact_ties_v2,0.05,66,47,0.96,96,0.017424242424242422,0.03208955223880597,0.014893617021276595,0.9948936170212767,0.19518539437782023,0.19479532345583447,0.0,1.0
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,include_all_exact_ties_v2,0.1,66,47,0.92,92,0.08349567099567098,0.09717484008528786,0.09822695035460995,0.9549394534137189,0.18959300703299914,0.1874670687465857,0.006874546976304607,0.9545454545454546
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,include_all_exact_ties_v2,0.2,66,47,0.85,85,0.17242063492063492,0.184772565742715,0.21015704154002024,0.8702845157113079,0.18216406111801667,0.1759827592061033,0.0019802892143317677,0.8695652173913043
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,index_tiebreak_v1,0.05,66,47,0.93,93,0.025757575757575757,0.04029850746268657,0.04080547112462006,0.9546910462550433,0.197935048003211,0.19654552838519923,0.0,0.9545454545454546
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,index_tiebreak_v1,0.1,66,47,0.89,89,0.08412698412698413,0.09779673063255155,0.07963525835866261,0.911773474594836,0.19766182684876815,0.19445178249776676,0.0,0.9090909090909091
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,index_tiebreak_v1,0.2,66,47,0.79,79,0.17628066378066382,0.18857498223169863,0.1892350557244174,0.813456265659821,0.19114740736504784,0.18371168396776066,0.0,0.8181818181818182
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,include_all_exact_ties_v2,0.05,66,47,0.93,93,0.025757575757575757,0.04029850746268657,0.04080547112462006,0.9546910462550433,0.197935048003211,0.19654552838519923,0.0,0.9545454545454546
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,include_all_exact_ties_v2,0.1,66,47,0.89,89,0.08412698412698413,0.09779673063255155,0.07112462006079026,0.9137238292047649,0.19928967355183763,0.19649667270663768,0.0019503546099290782,0.9090909090909091
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,include_all_exact_ties_v2,0.2,66,47,0.78,78,0.18538961038961038,0.19754797441364602,0.18923505572441743,0.8049188174222901,0.19315205631818502,0.18554349782941446,0.0009671179883945841,0.8
google__logic7__gin__seed42,google,logic7,gin,42,saliency,index_tiebreak_v1,0.05,66,47,0.96,96,0.018181818181818184,0.032835820895522394,0.014184397163120567,0.9948936170212767,0.1951853943778203,0.19475986246292668,0.0,1.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,index_tiebreak_v1,0.1,66,47,0.96,96,0.018181818181818184,0.032835820895522394,0.014184397163120567,0.9948936170212767,0.1951853943778203,0.19475986246292668,0.0,1.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,index_tiebreak_v1,0.2,66,47,0.9,90,0.18528138528138527,0.19744136460554376,0.14237588652482266,0.915132937080838,0.18535705676571837,0.18105634316969713,0.0,0.9090909090909091
google__logic7__gin__seed42,google,logic7,gin,42,saliency,include_all_exact_ties_v2,0.05,66,47,0.96,96,0.018181818181818184,0.032835820895522394,0.014184397163120567,0.9948936170212767,0.1951853943778203,0.19475986246292668,0.0,1.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,include_all_exact_ties_v2,0.1,66,47,0.96,96,0.018181818181818184,0.032835820895522394,0.014184397163120567,0.9948936170212767,0.1951853943778203,0.19475986246292668,0.0,1.0
google__logic7__gin__seed42,google,logic7,gin,42,saliency,include_all_exact_ties_v2,0.2,66,47,0.9,90,0.18275613275613278,0.19495380241648902,0.12322695035460994,0.9200468175266334,0.18840630625953667,0.18470198208969213,0.00491388044579534,0.9130434782608695
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,index_tiebreak_v1,0.05,269,184,0.71,71,0.045518690314229344,0.049053806276028476,0.04589097496706193,0.7345103773821358,0.3926707656686875,0.384650435064143,0.0,0.7333333333333333
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,index_tiebreak_v1,0.1,269,184,0.59,59,0.09399553358661165,0.09735110568443894,0.10046034882991399,0.6105970266924211,0.44083973092125317,0.4191807358588305,0.0,0.6086956521739131
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,index_tiebreak_v1,0.2,269,184,0.45,45,0.19216071000457616,0.19515270737492962,0.19932280883367834,0.47004841778042566,0.5055202647593953,0.4516550651267638,0.0,0.474937343358396
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.05,269,184,0.71,71,0.045518690314229344,0.049053806276028476,0.04589097496706193,0.7360827345858868,0.3916988324563367,0.3837050628194287,0.0015723572037510659,0.7350877192982456
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.1,269,184,0.59,59,0.09399553358661165,0.09735110568443894,0.09991687056904441,0.6137583046079524,0.43894618364727106,0.4178058603790957,0.003161277915531224,0.6086956521739131
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.2,269,184,0.45,45,0.19216071000457616,0.19515270737492962,0.19932280883367834,0.47115952198232924,0.5042005850429764,0.4508047379177409,0.0011111042019036246,0.47619047619047616
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,index_tiebreak_v1,0.05,269,184,0.86,86,0.04634751865235136,0.04987956487956488,0.04631838572055964,0.8816677529892152,0.32852079056060096,0.3232434558959962,0.0,0.88
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,index_tiebreak_v1,0.1,269,184,0.72,72,0.09471962362296935,0.09807251390584718,0.10289129650542686,0.7399451599908313,0.36521737622281114,0.3513026943713694,0.0,0.7391304347826086
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,index_tiebreak_v1,0.2,269,184,0.53,53,0.18830844908911823,0.19131471409249193,0.20022644927536232,0.5568200503767443,0.429120381430164,0.3921028777608109,0.0,0.56
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,include_all_exact_ties_v2,0.05,269,184,0.86,86,0.045882834637481475,0.04941660191660192,0.04631838572055964,0.8878753392487859,0.32623609287477445,0.320978739028584,0.0062075862595711365,0.88
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,include_all_exact_ties_v2,0.1,269,184,0.72,72,0.09471962362296935,0.09807251390584718,0.10289129650542686,0.7476929576405666,0.3614877849132964,0.34783440368086255,0.007747797649735269,0.75
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,include_all_exact_ties_v2,0.2,269,184,0.53,53,0.18830844908911823,0.19131471409249193,0.20022644927536232,0.5633791032021146,0.42486358749945713,0.3881655648960684,0.006559052825370341,0.56
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,index_tiebreak_v1,0.05,269,184,0.84,84,0.04461399814559666,0.04815246481913146,0.038415404040404055,0.8602399673880893,0.3400475579547883,0.3352068718457309,0.0,0.8636363636363636
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,index_tiebreak_v1,0.1,269,184,0.6900000000000001,69,0.09436500096351397,0.09771920466364903,0.08315040937323541,0.7146994560672671,0.38789249078571325,0.37491506486815135,0.0,0.7142857142857143
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,index_tiebreak_v1,0.2,269,184,0.48,48,0.19372302625090726,0.19670923726479303,0.17818793525315255,0.5039744192858895,0.48655675544262494,0.4438747731027142,0.0,0.5
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.05,269,184,0.84,84,0.04461399814559666,0.04815246481913146,0.038415404040404055,0.8625626714525301,0.33923266318230333,0.3343919770732459,0.0023227040644406925,0.8636363636363636
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.1,269,184,0.6900000000000001,69,0.09436500096351397,0.09771920466364903,0.08315040937323541,0.7164010110911905,0.38707697293097415,0.37415473213093753,0.0017015550239234448,0.7142857142857143
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.2,269,184,0.48,48,0.19372302625090726,0.19670923726479303,0.17764445699228296,0.5049240946105648,0.48620837194206756,0.4438250040312061,0.0009496753246753246,0.5
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,index_tiebreak_v1,0.05,269,184,0.85,85,0.043580335401896736,0.047122630455963786,0.03945530616726269,0.8710699269022583,0.33447195632865834,0.3293196045653789,0.0,0.875
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,index_tiebreak_v1,0.1,269,184,0.7000000000000001,70,0.09630361377573274,0.09965063742841514,0.09247619831858957,0.7254790474588618,0.37706318484371554,0.364374292764638,0.0,0.72
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,index_tiebreak_v1,0.2,269,184,0.5700000000000001,57,0.18875123224565601,0.19175585731141298,0.18618875086266387,0.5939617684701389,0.41183813167508815,0.38101634613909136,0.0,0.6
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,include_all_exact_ties_v2,0.05,269,184,0.85,85,0.043580335401896736,0.047122630455963786,0.03945530616726269,0.8787086706080602,0.33175741606206743,0.3266535663969617,0.00763874370580171,0.875
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,include_all_exact_ties_v2,0.1,269,184,0.7000000000000001,70,0.09630361377573274,0.09965063742841514,0.09247619831858957,0.7335500953049834,0.3729450254422069,0.3604804994720359,0.008071047846121443,0.7272727272727273
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,include_all_exact_ties_v2,0.2,269,184,0.56,56,0.19687508897546072,0.19984962568295908,0.19064872325741888,0.5928238314900544,0.41031028904670214,0.37886131653378247,0.005079572471710802,0.5909090909090909
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,index_tiebreak_v1,0.05,269,184,0.79,79,0.04122012848778648,0.0447711650489428,0.04353139312378444,0.8099775606624956,0.3583520497072961,0.3522100112388174,0.0,0.8
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,index_tiebreak_v1,0.1,269,184,0.65,65,0.09302298279993447,0.09638215693771242,0.08659890833803875,0.6711482673910617,0.40892042562439,0.39297351671114994,0.0,0.6666666666666666
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,index_tiebreak_v1,0.2,269,184,0.48,48,0.18990282744929585,0.1929031873476317,0.1876380262249827,0.5039744192858895,0.48006187652926785,0.4362914636458349,0.0,0.5
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.05,269,184,0.79,79,0.04122012848778648,0.0447711650489428,0.04353139312378444,0.8117286183634589,0.3576254656907757,0.351483427222297,0.0017510577009631828,0.8047619047619048
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.1,269,184,0.65,65,0.09302298279993447,0.09638215693771242,0.08659890833803875,0.6725820909204733,0.40800608971165253,0.3920747214349569,0.0014338235294117645,0.6666666666666666
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.2,269,184,0.48,48,0.18990282744929585,0.1929031873476317,0.1876380262249827,0.5047495909106033,0.4792453922888706,0.43553262103916623,0.0007751716247139589,0.5
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,index_tiebreak_v1,0.05,269,184,0.8,80,0.0452432326038274,0.04877936877936879,0.043068495514147695,0.816771038923365,0.35509790104452926,0.3492300850962047,0.0,0.8181818181818182
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,index_tiebreak_v1,0.1,269,184,0.65,65,0.0910567334359156,0.09442318997874552,0.09215524813350895,0.6711482673910617,0.4070024768674067,0.39145030400250685,0.0,0.6666666666666666
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,index_tiebreak_v1,0.2,269,184,0.48,48,0.19248644787678243,0.19547723881057227,0.2017772837066314,0.5039744192858895,0.47499411820064025,0.43109566131864735,0.0,0.5
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,include_all_exact_ties_v2,0.05,269,184,0.8,80,0.0452432326038274,0.04877936877936879,0.043068495514147695,0.8252096749390606,0.35141705062391737,0.3456440029410271,0.00843863601569522,0.8235294117647058
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,include_all_exact_ties_v2,0.1,269,184,0.65,65,0.0905920494210457,0.09396022701578255,0.09215524813350895,0.675660046754809,0.4045212154107616,0.38910958960536646,0.004511779363747561,0.6666666666666666
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,include_all_exact_ties_v2,0.2,269,184,0.48,48,0.19202176386191255,0.1950142758476093,0.20123380544576186,0.5070224102462773,0.472659315322359,0.42908435740516937,0.0030479909603877363,0.5
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,index_tiebreak_v1,0.05,269,184,0.85,85,0.04188369457886186,0.045432273487829015,0.0353570644331514,0.8710699269022583,0.3364431683111016,0.3316490242520066,0.0,0.875
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,index_tiebreak_v1,0.1,269,184,0.73,73,0.09650934567291446,0.0998556073556073,0.08591073781291167,0.7560793277554333,0.36587248512431925,0.35368013897362577,0.0,0.76
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,index_tiebreak_v1,0.2,269,184,0.56,56,0.19033961701247948,0.19333835917169256,0.17045278091473726,0.5877442590183434,0.424380872750438,0.3935725685208288,0.0,0.5909090909090909
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,include_all_exact_ties_v2,0.05,269,184,0.85,85,0.04188369457886186,0.045432273487829015,0.0353570644331514,0.8731867114776911,0.3355864829279461,0.33079681415097284,0.002116784575432969,0.875
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,include_all_exact_ties_v2,0.1,269,184,0.73,73,0.09650934567291446,0.0998556073556073,0.08591073781291167,0.7578365246013029,0.36500071383761995,0.3528083676869265,0.0017571968458696145,0.76
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,include_all_exact_ties_v2,0.2,269,184,0.56,56,0.19033961701247948,0.19333835917169256,0.17045278091473726,0.5901673573855021,0.42273469284338855,0.3919925375649985,0.0024230983671586596,0.5909090909090909
google__logic8__gin__seed123,google,logic8,gin,123,saliency,index_tiebreak_v1,0.05,269,184,0.89,89,0.040269798355300215,0.04382435465768798,0.047949604743083005,0.9154662190660856,0.31744372528396997,0.313007214858653,0.0,0.9166666666666666
google__logic8__gin__seed123,google,logic8,gin,123,saliency,index_tiebreak_v1,0.1,269,184,0.8,80,0.09365414634931364,0.09701098284431611,0.1099200467406988,0.816771038923365,0.33206520039539283,0.3202441550864777,0.0,0.8181818181818182
google__logic8__gin__seed123,google,logic8,gin,123,saliency,index_tiebreak_v1,0.2,269,184,0.65,65,0.19680237152356111,0.19977717755495533,0.21875843057908265,0.6711482673910617,0.35601212335547394,0.33013708304061157,0.0,0.6666666666666666
google__logic8__gin__seed123,google,logic8,gin,123,saliency,include_all_exact_ties_v2,0.05,269,184,0.89,89,0.040269798355300215,0.04382435465768798,0.04740612648221343,0.9285389253278546,0.31340741675151845,0.30911766919918565,0.01307270626176924,0.9166666666666666
google__logic8__gin__seed123,google,logic8,gin,123,saliency,include_all_exact_ties_v2,0.1,269,184,0.8,80,0.09365414634931364,0.09701098284431611,0.1099200467406988,0.8219197964486584,0.32993553739805753,0.3182236642281499,0.005148757525293441,0.8181818181818182
google__logic8__gin__seed123,google,logic8,gin,123,saliency,include_all_exact_ties_v2,0.2,269,184,0.65,65,0.1964925821803145,0.19946853557964672,0.21821495231821308,0.677009023709354,0.3534404973223708,0.3279989870362061,0.005860756318292369,0.6666666666666666
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,index_tiebreak_v1,0.05,269,184,0.87,87,0.044961069496385474,0.04849825072047291,0.03232617322291237,0.8946066886597199,0.3299114155771765,0.3265555587658179,0.0,0.8973684210526316
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,index_tiebreak_v1,0.1,269,184,0.77,77,0.09396844378257017,0.09732411621300503,0.08446244275048619,0.7942440479697253,0.3503004321978109,0.33942401025075364,0.0,0.8
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,index_tiebreak_v1,0.2,269,184,0.61,61,0.1955434074393182,0.19852287630065418,0.18128940805571228,0.6373946580151013,0.3895951497174323,0.3615440778467431,0.0,0.64
